9277535836|10.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277595418|40.20|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277521463|28.21|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277508343|50.90|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277517918|36.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277532942|69.70|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277528664|30.90|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277511315|79.90|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277523293|41.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277578328|38.19|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277599177|85.60|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277524699|65.80|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277512285|29.70|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277521075|115.80|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9277594112|26.90|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277530885|34.47|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9277562016|29.70|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278183805|58.23|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278175620|79.65|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278138497|104.40|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278180229|27.55|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278106915|34.60|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9278120233|46.60|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9278146943|51.80|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278142822|42.70|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9278156379|10.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9278133469|46.30|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278195820|36.67|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278179262|61.80|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278181738|100.35|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9278165466|43.00|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278123363|39.14|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278194102|105.80|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278191146|38.85|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278151458|32.30|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9278128911|30.40|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278152779|49.02|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278139180|52.88|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9278138427|52.15|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278184833|107.30|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278145866|25.65|400 Bad Request: "{"type":"ResponseDataModel","statusCode":10034,"statusDescription":"Refund Amount can't be greater than order amount","basketPayment":false}"
9278141830|71.88|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278102148|82.78|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
9278127832|108.10|400 Bad Request: "{"type":"ResponseDataModel","statusCode":9935,"statusDescription":"Something went wrong","basketPayment":false}"
